item id,rating,movie title,genre
1406,3.4,When Night Is Falling (1995),        Drama      Romance    
1407,2.25,"Specialist, The (1994)", Action                 
1408,1,Gordy (1995),     Comedy             
1409,2.857142857,"Swan Princess, The (1994)",   Animation Childrens              
1410,2.75,Harlem (1993),        Drama          
1411,2.571428571,Barbarella (1968),  Adventure             Sci-Fi   
1412,1.666666667,Land Before Time III: The Time of the Great Giving (1995) (V),   Animation Childrens              
1413,2.75,Street Fighter (1994), Action                 
1414,2,Coldblooded (1995), Action                 
1415,2.444444444,"Next Karate Kid, The (1994)", Action   Childrens              
1416,2.4,No Escape (1994), Action              Sci-Fi   
1417,2.5,"Turning, The (1992)",        Drama          
1418,3.666666667,"Joy Luck Club, The (1993)",        Drama          
1419,2.125,Highlander III: The Sorcerer (1994), Action              Sci-Fi   
1420,1.333333333,Gilligan's Island: The Movie (1998),     Comedy             
1421,3.181818182,My Crazy Life (Mi vida loca) (1993),        Drama          
1422,2.25,Suture (1993),          Film-Noir      Thriller  
1423,2.25,"Walking Dead, The (1995)",        Drama         War 
1424,2.333333333,I Like It Like That (1994),     Comedy   Drama      Romance    
1425,2.6,I'll Do Anything (1994),     Comedy   Drama          
1426,3.25,Grace of My Heart (1996),     Comedy   Drama          
1427,2.8,Drunks (1995),        Drama          
1428,3.666666667,SubUrbia (1997),     Comedy             
1429,2.75,Sliding Doors (1998),        Drama      Romance    
1430,2.333333333,Ill Gotten Gains (1997),        Drama          
1431,3.4,Legal Deceit (1997),                Thriller  
1432,1,"Mighty, The (1998)",        Drama          
1433,2,Men of Means (1998), Action       Drama          
1434,2.5,Shooting Fish (1997),              Romance    
1435,2.571428571,"Steal Big, Steal Little (1995)",     Comedy             
1436,2.5,Mr. Jones (1993),        Drama      Romance    
1437,2,House Party 3 (1994),     Comedy             
1438,2.4,Panther (1995),        Drama          
1439,3,Jason's Lyric (1994),      Crime  Drama          
1440,3,Above the Rim (1994),        Drama          
1441,2.571428571,Moonlight and Valentino (1995),        Drama      Romance    
1442,2.4,"Scarlet Letter, The (1995)",        Drama          
1443,3.75,8 Seconds (1994),        Drama          
1444,2.473684211,That Darn Cat! (1965),    Childrens Comedy        Mystery     
1445,2.75,Ladybird Ladybird (1994),        Drama          
1446,3.133333333,"Bye Bye, Love (1995)",     Comedy             
1447,3,Century (1993),        Drama          
1448,3.666666667,My Favorite Season (1993),        Drama          
1449,4.625,Pather Panchali (1955),        Drama          
1450,4,Golden Earrings (1947),  Adventure            Romance    
1451,3.866666667,Foreign Correspondent (1940),                Thriller  
1452,4,Lady of Burlesque (1943),     Comedy        Mystery     
1453,2,Angel on My Shoulder (1946),      Crime  Drama          
1454,3,Angel and the Badman (1947),                  Western
1455,2.5,"Outlaw, The (1943)",                  Western
1456,3.714285714,Beat the Devil (1954),     Comedy   Drama          
1457,3,Love Is All There Is (1996),     Comedy   Drama          
1458,4,"Damsel in Distress, A (1937)",     Comedy       Musical  Romance    
1459,3.571428571,Madame Butterfly (1995),            Musical      
1460,3,Sleepover (1995),     Comedy   Drama          
1461,2,Here Comes Cookie (1935),     Comedy             
1462,3.714285714,"Thieves (Voleurs, Les) (1996)",      Crime  Drama      Romance    
1463,3.333333333,"Boys, Les (1997)",     Comedy             
1464,2.333333333,"Stars Fell on Henrietta, The (1995)",        Drama          
1465,2.333333333,Last Summer in the Hamptons (1995),     Comedy   Drama          
1466,4,Margaret's Museum (1995),        Drama          
1467,5,"Saint of Fort Washington, The (1993)",        Drama          
1468,3.333333333,"Cure, The (1995)",        Drama          
1469,3.166666667,Tom and Huck (1995),  Adventure  Childrens              
1470,2.6,Gumby: The Movie (1995),   Animation Childrens              
1471,2.444444444,Hideaway (1995),                Thriller  
1472,3.5,"Visitors, The (Visiteurs, Les) (1993)",     Comedy          Sci-Fi   
1473,3.555555556,"Little Princess, The (1939)",    Childrens    Drama          
1474,2.833333333,Nina Takes a Lover (1994),     Comedy         Romance    
1475,2.875,Bhaji on the Beach (1993),     Comedy   Drama          
1476,2,Raw Deal (1948),          Film-Noir        
1477,2.5,Nightwatch (1997),           Horror     Thriller  
1478,2.722222222,Dead Presidents (1995), Action     Crime  Drama          
1479,2.75,Reckless (1995),     Comedy             
1480,2.272727273,Herbie Rides Again (1974),  Adventure  Childrens Comedy             
1481,3,S.F.W. (1994),        Drama          
1482,4,"Gate of Heavenly Peace, The (1995)",       Documentary           
1483,3.416666667,"Man in the Iron Mask, The (1998)", Action       Drama      Romance    
1484,2.666666667,"Jerky Boys, The (1994)", Action    Comedy             
1485,3.5,"Colonel Chabert, Le (1994)",        Drama      Romance   War 
1486,1,Girl in the Cadillac (1995),        Drama          
1487,2,Even Cowgirls Get the Blues (1993),     Comedy         Romance    
1488,3,Germinal (1993),        Drama          
1489,2.2,Chasers (1994),     Comedy             
1490,3,Fausto (1993),     Comedy             
1491,3,Tough and Deadly (1995), Action       Drama        Thriller  
1492,4,Window to Paris (1994),     Comedy             
1493,1,"Modern Affair, A (1995)",              Romance    
1494,1,"Mostro, Il (1994)",     Comedy             
1495,3.6,Flirt (1995),        Drama          
1496,2.8,Carpool (1996),     Comedy Crime            
1497,3,"Line King: Al Hirschfeld, The (1996)",       Documentary           
1498,4,Farmer & Chase (1995),     Comedy             
1499,3.25,Grosse Fatigue (1994),     Comedy             
1500,5,Santa with Muscles (1996),     Comedy             
1501,3,Prisoner of the Mountains (Kavkazsky Plennik) (1996),                 War 
1502,1.5,Naked in New York (1994),     Comedy         Romance    
1503,3.1,Gold Diggers: The Secret of Bear Mountain (1995),  Adventure  Childrens              
1504,3.666666667,"Bewegte Mann, Der (1994)",     Comedy             
1505,4,Killer: A Journal of Murder (1995),      Crime  Drama          
1506,3.666666667,Nelly & Monsieur Arnaud (1995),        Drama          
1507,3,Three Lives and Only One Death (1996),     Comedy             
1508,2.333333333,"Babysitter, The (1995)",        Drama        Thriller  
1509,1.6,Getting Even with Dad (1994),     Comedy             
1510,3,Mad Dog Time (1996),      Crime            
1511,3.2,Children of the Revolution (1996),     Comedy             
1512,4,"World of Apu, The (Apur Sansar) (1959)",        Drama          
1513,2,Sprung (1997),     Comedy             
1514,3.142857143,Dream With the Fishes (1997),        Drama          
1515,4,Wings of Courage (1995),  Adventure            Romance    
1516,4,"Wedding Gift, The (1994)",        Drama          
1517,2.8,Race the Sun (1996),        Drama          
1518,3,Losing Isaiah (1995),        Drama          
1519,3,New Jersey Drive (1995),      Crime  Drama          
1520,3,"Fear, The (1995)",           Horror       
1521,3,Mr. Wonderful (1993),     Comedy         Romance    
1522,2.428571429,Trial by Jury (1994),                Thriller  
1523,3,"Good Man in Africa, A (1994)", Action Adventure                
1524,4.25,Kaspar Hauser (1993),        Drama          
1525,4,"Object of My Affection, The (1998)",     Comedy         Romance    
1526,4,Witness (1985),        Drama      Romance  Thriller  
1527,2.428571429,Senseless (1998),     Comedy             
1528,2.333333333,Nowhere (1997),        Drama          
1529,2.8,Underground (1995),                 War 
1530,2,Jefferson in Paris (1995),        Drama          
1531,3.285714286,Far From Home: The Adventures of Yellow Dog (1995),  Adventure  Childrens              
1532,2,Foreign Student (1994),        Drama          
1533,4,I Don't Want to Talk About It (De eso no se habla) (1993),        Drama          
1534,2.166666667,Twin Town (1997),     Comedy Crime            
1535,3,"Enfer, L' (1994)",        Drama          
1536,5,Aiqing wansui (1994),        Drama          
1537,4,Cosi (1996),     Comedy             
1538,3,All Over Me (1997),        Drama          
1539,1.75,Being Human (1993),        Drama          
1540,2.8,"Amazing Panda Adventure, The (1995)",  Adventure  Childrens              
1541,3.5,"Beans of Egypt, Maine, The (1994)",        Drama          
1542,3,"Scarlet Letter, The (1926)",        Drama          
1543,3,Johns (1996),        Drama          
1544,2.666666667,It Takes Two (1995),     Comedy             
1545,2.5,Frankie Starlight (1995),        Drama      Romance    
1546,1,Shadows (Cienie) (1988),        Drama          
1547,3,"Show, The (1995)",       Documentary           
1548,1,The Courtyard (1995), Action               Thriller  
1549,1.5,Dream Man (1995),                Thriller  
1550,3,Destiny Turns on the Radio (1995),     Comedy             
1551,2,"Glass Shield, The (1994)",        Drama          
1552,2,"Hunted, The (1995)", Action                 
1553,2.75,"Underneath, The (1995)",             Mystery   Thriller  
1554,3,Safe Passage (1994),        Drama          
1555,2.6,"Secret Adventures of Tom Thumb, The (1993)",  Adventure  Childrens              
1556,2,Condition Red (1995), Action       Drama        Thriller  
1557,1,Yankee Zulu (1994),     Comedy   Drama          
1558,3.571428571,Aparajito (1956),        Drama          
1559,1,Hostile Intentions (1994), Action       Drama        Thriller  
1560,2.75,Clean Slate (Coup de Torchon) (1981),      Crime            
1561,1,Tigrero: A Film That Was Never Made (1994),       Documentary Drama          
1562,1,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",       Documentary           
1563,1,"Promise, The (Versprechen, Das) (1994)",              Romance    
1564,1,To Cross the Rubicon (1991),        Drama          
1565,1,Daens (1992),        Drama          
1566,1,"Man from Down Under, The (1943)",        Drama          
1567,1,Careful (1992),     Comedy             
1568,1,Vermont Is For Lovers (1992),     Comedy         Romance    
1569,1,"Vie est belle, La (Life is Rosey) (1987)",     Comedy   Drama          
1570,1,Quartier Mozart (1992),     Comedy             
1571,1,Touki Bouki (Journey of the Hyena) (1973),        Drama          
1572,1,Wend Kuuni (God's Gift) (1982),        Drama          
1573,2.5,Spirits of the Dead (Tre passi nel delirio) (1968),           Horror       
1574,1,Pharaoh's Army (1995),                 War 
1575,1,"I, Worst of All (Yo, la peor de todas) (1990)",        Drama          
1576,1,"Hungarian Fairy Tale, A (1987)",         Fantasy         
1577,1,"Death in the Garden (Mort en ce jardin, La) (1956)",        Drama          
1578,2,"Collectionneuse, La (1967)",        Drama          
1579,1,Baton Rouge (1988),                Thriller  
1580,1,Liebelei (1933),              Romance    
1581,1,"Woman in Question, The (1950)",             Mystery     
1582,1,T-Men (1947),          Film-Noir        
1583,1,"Invitation, The (Zaproszenie) (1986)",        Drama          
1584,1,"Symphonie pastorale, La (1946)",        Drama          
1585,2.5,American Dream (1990),       Documentary           
1586,1,Lashou shentan (1992), Action     Crime  Drama          
1587,1,Terror in a Texas Town (1958),                  Western
1588,2,Salut cousin! (1996),     Comedy   Drama          
1589,3,Schizopolis (1996),     Comedy             
1590,2,"To Have, or Not (1995)",        Drama          
1591,3.166666667,Duoluo tianshi (1995),        Drama          
1592,3.6,"Magic Hour, The (1998)",        Drama          
1593,4,Death in Brunswick (1991),     Comedy             
1594,4.5,Everest (1998),       Documentary           
1595,2,Shopping (1994), Action               Thriller  
1596,2,Nemesis 2: Nebula (1995), Action              Sci-Fi Thriller  
1597,3,Romper Stomper (1992), Action       Drama          
1598,2.5,City of Industry (1997),      Crime          Thriller  
1599,5,Someone Else's America (1995),        Drama          
1600,3.75,Guantanamera (1994),     Comedy             
1601,1,Office Killer (1997),                Thriller  
1602,3.333333333,"Price Above Rubies, A (1998)",        Drama          
1603,3,Angela (1995),        Drama          
1604,4,He Walked by Night (1948),      Crime    Film-Noir      Thriller  
1605,3,Love Serenade (1996),     Comedy             
1606,2,Deceiver (1997),      Crime            
1607,3.333333333,Hurricane Streets (1998),        Drama          
1608,2.25,Buddy (1997),  Adventure  Childrens    Drama          
1609,1.666666667,B*A*P*S (1997),     Comedy             
1610,2,"Truth or Consequences, N.M. (1997)", Action     Crime        Romance    
1611,3,Intimate Relations (1996),     Comedy             
1612,3.75,"Leading Man, The (1996)",              Romance    
1613,4,Tokyo Fist (1995), Action       Drama          
1614,3,"Reluctant Debutante, The (1958)",     Comedy   Drama          
1615,3,Warriors of Virtue (1997), Action Adventure  Childrens     Fantasy         
1616,4,Desert Winds (1995),        Drama          
1617,3,Hugo Pool (1997),              Romance    
1618,1,King of New York (1990), Action     Crime            
1619,3,All Things Fair (1996),        Drama          
1620,3.222222222,"Sixth Man, The (1997)",     Comedy             
1621,1,Butterfly Kiss (1995),                Thriller  
1622,2.333333333,"Paris, France (1993)",     Comedy             
1623,4,"Cérémonie, La (1995)",        Drama          
1624,2,Hush (1998),                Thriller  
1625,4,Nightwatch (1997),           Horror     Thriller  
1626,1,Nobody Loves Me (Keiner liebt mich) (1994),     Comedy   Drama          
1627,3,"Wife, The (1995)",     Comedy   Drama          
1628,3.75,Lamerica (1994),        Drama          
1629,4,Nico Icon (1995),       Documentary           
1630,3,"Silence of the Palace, The (Saimt el Qusur) (1994)",        Drama          
1631,3.5,"Slingshot, The (1993)",     Comedy   Drama          
1632,3,Land and Freedom (Tierra y libertad) (1995),                 War 
1633,3,Á köldum klaka (Cold Fever) (1994),     Comedy   Drama          
1634,2,Etz Hadomim Tafus (Under the Domin Tree) (1994),        Drama          
1635,3,Two Friends (1986) ,        Drama          
1636,4,Brothers in Trouble (1995),        Drama          
1637,3,Girls Town (1996),        Drama          
1638,3,Normal Life (1996),      Crime  Drama          
1639,4.333333333,Bitter Sugar (Azucar Amargo) (1996),        Drama          
1640,3,"Eighth Day, The (1996)",        Drama          
1641,3,Dadetown (1995),       Documentary           
1642,4.5,Some Mother's Son (1996),        Drama          
1643,3.75,Angel Baby (1995),        Drama          
1644,1.5,Sudden Manhattan (1996),     Comedy             
1645,4,"Butcher Boy, The (1998)",        Drama          
1646,3.5,Men With Guns (1997), Action       Drama          
1647,3,Hana-bi (1997),     Comedy Crime  Drama          
1648,2,"Niagara, Niagara (1997)",        Drama          
1649,3,"Big One, The (1997)",     Comedy  Documentary           
1650,4,"Butcher Boy, The (1998)",        Drama          
1651,4,"Spanish Prisoner, The (1997)",        Drama        Thriller  
1652,1.666666667,Temptress Moon (Feng Yue) (1996),              Romance    
1653,5,Entertaining Angels: The Dorothy Day Story (1996),        Drama          
1654,1,Chairman of the Board (1998),     Comedy             
1655,2,"Favor, The (1994)",     Comedy         Romance    
1656,3.5,Little City (1998),     Comedy         Romance    
1657,3,Target (1995), Action       Drama          
1658,3,"Substance of Fire, The (1996)",        Drama          
1659,1,Getting Away With Murder (1996),     Comedy             
1660,2,Small Faces (1995),        Drama          
1661,1,"New Age, The (1994)",        Drama          
1662,2.5,Rough Magic (1995),        Drama      Romance    
1663,2,Nothing Personal (1995),        Drama         War 
1664,3.25,8 Heads in a Duffel Bag (1997),     Comedy             
1665,2,"Brother's Kiss, A (1997)",        Drama          
1666,2,Ripe (1996),        Drama          
1667,3,"Next Step, The (1995)",        Drama          
1668,3,Wedding Bell Blues (1996),     Comedy             
1669,2,MURDER and murder (1996),      Crime  Drama     Mystery     
1670,3,Tainted (1998),     Comedy           Thriller  
1671,1,"Further Gesture, A (1996)",        Drama          
1672,2,Kika (1993),        Drama          
1673,3,Mirage (1995), Action               Thriller  
1674,4,Mamma Roma (1962),        Drama          
1675,3,"Sunchaser, The (1996)",        Drama          
1676,2,"War at Home, The (1996)",        Drama          
1677,3,Sweet Nothing (1995),        Drama          
1678,1,Mat' i syn (1997),        Drama          
1679,3,B. Monkey (1998),              Romance  Thriller  
1680,2,Sliding Doors (1998),        Drama      Romance    
1681,3,You So Crazy (1994),     Comedy             
1682,3,Scream of Stone (Schrei aus Stein) (1991),        Drama          
